date,external_debt_usd,foreign_reserves_usd,inflation_pct
2023-08-02,102472750412.9,33452495121.7329,24.659550203114
2023-08-03,102472750412.9,33452495121.7329,24.659550203114
2023-08-04,102472750412.9,33452495121.7329,24.659550203114
2023-08-05,102472750412.9,33452495121.7329,24.659550203114
2023-08-06,102472750412.9,33452495121.7329,24.659550203114
2023-08-07,102472750412.9,33452495121.7329,24.659550203114
2023-08-08,102472750412.9,33452495121.7329,24.659550203114
2023-08-09,102472750412.9,33452495121.7329,24.659550203114
2023-08-10,102472750412.9,33452495121.7329,24.659550203114
2023-08-11,102472750412.9,33452495121.7329,24.659550203114
2023-08-12,102472750412.9,33452495121.7329,24.659550203114
2023-08-13,102472750412.9,33452495121.7329,24.659550203114
2023-08-14,102472750412.9,33452495121.7329,24.659550203114
2023-08-15,102472750412.9,33452495121.7329,24.659550203114
2023-08-16,102472750412.9,33452495121.7329,24.659550203114
2023-08-17,102472750412.9,33452495121.7329,24.659550203114
2023-08-18,102472750412.9,33452495121.7329,24.659550203114
2023-08-19,102472750412.9,33452495121.7329,24.659550203114
2023-08-20,102472750412.9,33452495121.7329,24.659550203114
2023-08-21,102472750412.9,33452495121.7329,24.659550203114
2023-08-22,102472750412.9,33452495121.7329,24.659550203114
2023-08-23,102472750412.9,33452495121.7329,24.659550203114
2023-08-24,102472750412.9,33452495121.7329,24.659550203114
2023-08-25,102472750412.9,33452495121.7329,24.659550203114
2023-08-26,102472750412.9,33452495121.7329,24.659550203114
2023-08-27,102472750412.9,33452495121.7329,24.659550203114
2023-08-28,102472750412.9,33452495121.7329,24.659550203114
2023-08-29,102472750412.9,33452495121.7329,24.659550203114
2023-08-30,102472750412.9,33452495121.7329,24.659550203114
2023-08-31,102472750412.9,33452495121.7329,24.659550203114
2023-09-01,102472750412.9,33452495121.7329,24.659550203114
2023-09-02,102472750412.9,33452495121.7329,24.659550203114
2023-09-03,102472750412.9,33452495121.7329,24.659550203114
2023-09-04,102472750412.9,33452495121.7329,24.659550203114
2023-09-05,102472750412.9,33452495121.7329,24.659550203114
2023-09-06,102472750412.9,33452495121.7329,24.659550203114
2023-09-07,102472750412.9,33452495121.7329,24.659550203114
2023-09-08,102472750412.9,33452495121.7329,24.659550203114
2023-09-09,102472750412.9,33452495121.7329,24.659550203114
2023-09-10,102472750412.9,33452495121.7329,24.659550203114
2023-09-11,102472750412.9,33452495121.7329,24.659550203114
2023-09-12,102472750412.9,33452495121.7329,24.659550203114
2023-09-13,102472750412.9,33452495121.7329,24.659550203114
2023-09-14,102472750412.9,33452495121.7329,24.659550203114
2023-09-15,102472750412.9,33452495121.7329,24.659550203114
2023-09-16,102472750412.9,33452495121.7329,24.659550203114
2023-09-17,102472750412.9,33452495121.7329,24.659550203114
2023-09-18,102472750412.9,33452495121.7329,24.659550203114
2023-09-19,102472750412.9,33452495121.7329,24.659550203114
2023-09-20,102472750412.9,33452495121.7329,24.659550203114
2023-09-21,102472750412.9,33452495121.7329,24.659550203114
2023-09-22,102472750412.9,33452495121.7329,24.659550203114
2023-09-23,102472750412.9,33452495121.7329,24.659550203114
2023-09-24,102472750412.9,33452495121.7329,24.659550203114
2023-09-25,102472750412.9,33452495121.7329,24.659550203114
2023-09-26,102472750412.9,33452495121.7329,24.659550203114
2023-09-27,102472750412.9,33452495121.7329,24.659550203114
2023-09-28,102472750412.9,33452495121.7329,24.659550203114
2023-09-29,102472750412.9,33452495121.7329,24.659550203114
2023-09-30,102472750412.9,33452495121.7329,24.659550203114
2023-10-01,102472750412.9,33452495121.7329,24.659550203114
2023-10-02,102472750412.9,33452495121.7329,24.659550203114
2023-10-03,102472750412.9,33452495121.7329,24.659550203114
2023-10-04,102472750412.9,33452495121.7329,24.659550203114
2023-10-05,102472750412.9,33452495121.7329,24.659550203114
2023-10-06,102472750412.9,33452495121.7329,24.659550203114
2023-10-07,102472750412.9,33452495121.7329,24.659550203114
2023-10-08,102472750412.9,33452495121.7329,24.659550203114
2023-10-09,102472750412.9,33452495121.7329,24.659550203114
2023-10-10,102472750412.9,33452495121.7329,24.659550203114
2023-10-11,102472750412.9,33452495121.7329,24.659550203114
2023-10-12,102472750412.9,33452495121.7329,24.659550203114
2023-10-13,102472750412.9,33452495121.7329,24.659550203114
2023-10-14,102472750412.9,33452495121.7329,24.659550203114
2023-10-15,102472750412.9,33452495121.7329,24.659550203114
2023-10-16,102472750412.9,33452495121.7329,24.659550203114
2023-10-17,102472750412.9,33452495121.7329,24.659550203114
2023-10-18,102472750412.9,33452495121.7329,24.659550203114
2023-10-19,102472750412.9,33452495121.7329,24.659550203114
2023-10-20,102472750412.9,33452495121.7329,24.659550203114
2023-10-21,102472750412.9,33452495121.7329,24.659550203114
2023-10-22,102472750412.9,33452495121.7329,24.659550203114
2023-10-23,102472750412.9,33452495121.7329,24.659550203114
2023-10-24,102472750412.9,33452495121.7329,24.659550203114
2023-10-25,102472750412.9,33452495121.7329,24.659550203114
2023-10-26,102472750412.9,33452495121.7329,24.659550203114
2023-10-27,102472750412.9,33452495121.7329,24.659550203114
2023-10-28,102472750412.9,33452495121.7329,24.659550203114
2023-10-29,102472750412.9,33452495121.7329,24.659550203114
2023-10-30,102472750412.9,33452495121.7329,24.659550203114
2023-10-31,102472750412.9,33452495121.7329,24.659550203114
2023-11-01,102472750412.9,33452495121.7329,24.659550203114
2023-11-02,102472750412.9,33452495121.7329,24.659550203114
2023-11-03,102472750412.9,33452495121.7329,24.659550203114
2023-11-04,102472750412.9,33452495121.7329,24.659550203114
2023-11-05,102472750412.9,33452495121.7329,24.659550203114
2023-11-06,102472750412.9,33452495121.7329,24.659550203114
2023-11-07,102472750412.9,33452495121.7329,24.659550203114
2023-11-08,102472750412.9,33452495121.7329,24.659550203114
2023-11-09,102472750412.9,33452495121.7329,24.659550203114
2023-11-10,102472750412.9,33452495121.7329,24.659550203114
2023-11-11,102472750412.9,33452495121.7329,24.659550203114
2023-11-12,102472750412.9,33452495121.7329,24.659550203114
2023-11-13,102472750412.9,33452495121.7329,24.659550203114
2023-11-14,102472750412.9,33452495121.7329,24.659550203114
2023-11-15,102472750412.9,33452495121.7329,24.659550203114
2023-11-16,102472750412.9,33452495121.7329,24.659550203114
2023-11-17,102472750412.9,33452495121.7329,24.659550203114
2023-11-18,102472750412.9,33452495121.7329,24.659550203114
2023-11-19,102472750412.9,33452495121.7329,24.659550203114
2023-11-20,102472750412.9,33452495121.7329,24.659550203114
2023-11-21,102472750412.9,33452495121.7329,24.659550203114
2023-11-22,102472750412.9,33452495121.7329,24.659550203114
2023-11-23,102472750412.9,33452495121.7329,24.659550203114
2023-11-24,102472750412.9,33452495121.7329,24.659550203114
2023-11-25,102472750412.9,33452495121.7329,24.659550203114
2023-11-26,102472750412.9,33452495121.7329,24.659550203114
2023-11-27,102472750412.9,33452495121.7329,24.659550203114
2023-11-28,102472750412.9,33452495121.7329,24.659550203114
2023-11-29,102472750412.9,33452495121.7329,24.659550203114
2023-11-30,102472750412.9,33452495121.7329,24.659550203114
2023-12-01,102472750412.9,33452495121.7329,24.659550203114
2023-12-02,102472750412.9,33452495121.7329,24.659550203114
2023-12-03,102472750412.9,33452495121.7329,24.659550203114
2023-12-04,102472750412.9,33452495121.7329,24.659550203114
2023-12-05,102472750412.9,33452495121.7329,24.659550203114
2023-12-06,102472750412.9,33452495121.7329,24.659550203114
2023-12-07,102472750412.9,33452495121.7329,24.659550203114
2023-12-08,102472750412.9,33452495121.7329,24.659550203114
2023-12-09,102472750412.9,33452495121.7329,24.659550203114
2023-12-10,102472750412.9,33452495121.7329,24.659550203114
2023-12-11,102472750412.9,33452495121.7329,24.659550203114
2023-12-12,102472750412.9,33452495121.7329,24.659550203114
2023-12-13,102472750412.9,33452495121.7329,24.659550203114
2023-12-14,102472750412.9,33452495121.7329,24.659550203114
2023-12-15,102472750412.9,33452495121.7329,24.659550203114
2023-12-16,102472750412.9,33452495121.7329,24.659550203114
2023-12-17,102472750412.9,33452495121.7329,24.659550203114
2023-12-18,102472750412.9,33452495121.7329,24.659550203114
2023-12-19,102472750412.9,33452495121.7329,24.659550203114
2023-12-20,102472750412.9,33452495121.7329,24.659550203114
2023-12-21,102472750412.9,33452495121.7329,24.659550203114
2023-12-22,102472750412.9,33452495121.7329,24.659550203114
2023-12-23,102472750412.9,33452495121.7329,24.659550203114
2023-12-24,102472750412.9,33452495121.7329,24.659550203114
2023-12-25,102472750412.9,33452495121.7329,24.659550203114
2023-12-26,102472750412.9,33452495121.7329,24.659550203114
2023-12-27,102472750412.9,33452495121.7329,24.659550203114
2023-12-28,102472750412.9,33452495121.7329,24.659550203114
2023-12-29,102472750412.9,33452495121.7329,24.659550203114
2023-12-30,102472750412.9,33452495121.7329,24.659550203114
2023-12-31,102472750412.9,33452495121.7329,24.659550203114
2024-01-01,108757630161.5,40405994024.7986,33.2420966545406
2024-01-02,108757630161.5,40405994024.7986,33.2420966545406
2024-01-03,108757630161.5,40405994024.7986,33.2420966545406
2024-01-04,108757630161.5,40405994024.7986,33.2420966545406
2024-01-05,108757630161.5,40405994024.7986,33.2420966545406
2024-01-06,108757630161.5,40405994024.7986,33.2420966545406
2024-01-07,108757630161.5,40405994024.7986,33.2420966545406
2024-01-08,108757630161.5,40405994024.7986,33.2420966545406
2024-01-09,108757630161.5,40405994024.7986,33.2420966545406
2024-01-10,108757630161.5,40405994024.7986,33.2420966545406
2024-01-11,108757630161.5,40405994024.7986,33.2420966545406
2024-01-12,108757630161.5,40405994024.7986,33.2420966545406
2024-01-13,108757630161.5,40405994024.7986,33.2420966545406
2024-01-14,108757630161.5,40405994024.7986,33.2420966545406
2024-01-15,108757630161.5,40405994024.7986,33.2420966545406
2024-01-16,108757630161.5,40405994024.7986,33.2420966545406
2024-01-17,108757630161.5,40405994024.7986,33.2420966545406
2024-01-18,108757630161.5,40405994024.7986,33.2420966545406
2024-01-19,108757630161.5,40405994024.7986,33.2420966545406
2024-01-20,108757630161.5,40405994024.7986,33.2420966545406
2024-01-21,108757630161.5,40405994024.7986,33.2420966545406
2024-01-22,108757630161.5,40405994024.7986,33.2420966545406
2024-01-23,108757630161.5,40405994024.7986,33.2420966545406
2024-01-24,108757630161.5,40405994024.7986,33.2420966545406
2024-01-25,108757630161.5,40405994024.7986,33.2420966545406
2024-01-26,108757630161.5,40405994024.7986,33.2420966545406
2024-01-27,108757630161.5,40405994024.7986,33.2420966545406
2024-01-28,108757630161.5,40405994024.7986,33.2420966545406
2024-01-29,108757630161.5,40405994024.7986,33.2420966545406
2024-01-30,108757630161.5,40405994024.7986,33.2420966545406
2024-01-31,108757630161.5,40405994024.7986,33.2420966545406
2024-02-01,108757630161.5,40405994024.7986,33.2420966545406
2024-02-02,108757630161.5,40405994024.7986,33.2420966545406
2024-02-03,108757630161.5,40405994024.7986,33.2420966545406
2024-02-04,108757630161.5,40405994024.7986,33.2420966545406
2024-02-05,108757630161.5,40405994024.7986,33.2420966545406
2024-02-06,108757630161.5,40405994024.7986,33.2420966545406
2024-02-07,108757630161.5,40405994024.7986,33.2420966545406
2024-02-08,108757630161.5,40405994024.7986,33.2420966545406
2024-02-09,108757630161.5,40405994024.7986,33.2420966545406
2024-02-10,108757630161.5,40405994024.7986,33.2420966545406
2024-02-11,108757630161.5,40405994024.7986,33.2420966545406
2024-02-12,108757630161.5,40405994024.7986,33.2420966545406
2024-02-13,108757630161.5,40405994024.7986,33.2420966545406
2024-02-14,108757630161.5,40405994024.7986,33.2420966545406
2024-02-15,108757630161.5,40405994024.7986,33.2420966545406
2024-02-16,108757630161.5,40405994024.7986,33.2420966545406
2024-02-17,108757630161.5,40405994024.7986,33.2420966545406
2024-02-18,108757630161.5,40405994024.7986,33.2420966545406
2024-02-19,108757630161.5,40405994024.7986,33.2420966545406
2024-02-20,108757630161.5,40405994024.7986,33.2420966545406
2024-02-21,108757630161.5,40405994024.7986,33.2420966545406
2024-02-22,108757630161.5,40405994024.7986,33.2420966545406
2024-02-23,108757630161.5,40405994024.7986,33.2420966545406
2024-02-24,108757630161.5,40405994024.7986,33.2420966545406
2024-02-25,108757630161.5,40405994024.7986,33.2420966545406
2024-02-26,108757630161.5,40405994024.7986,33.2420966545406
2024-02-27,108757630161.5,40405994024.7986,33.2420966545406
2024-02-28,108757630161.5,40405994024.7986,33.2420966545406
2024-02-29,108757630161.5,40405994024.7986,33.2420966545406
2024-03-01,108757630161.5,40405994024.7986,33.2420966545406
2024-03-02,108757630161.5,40405994024.7986,33.2420966545406
2024-03-03,108757630161.5,40405994024.7986,33.2420966545406
2024-03-04,108757630161.5,40405994024.7986,33.2420966545406
2024-03-05,108757630161.5,40405994024.7986,33.2420966545406
2024-03-06,108757630161.5,40405994024.7986,33.2420966545406
2024-03-07,108757630161.5,40405994024.7986,33.2420966545406
2024-03-08,108757630161.5,40405994024.7986,33.2420966545406
2024-03-09,108757630161.5,40405994024.7986,33.2420966545406
2024-03-10,108757630161.5,40405994024.7986,33.2420966545406
2024-03-11,108757630161.5,40405994024.7986,33.2420966545406
2024-03-12,108757630161.5,40405994024.7986,33.2420966545406
2024-03-13,108757630161.5,40405994024.7986,33.2420966545406
2024-03-14,108757630161.5,40405994024.7986,33.2420966545406
2024-03-15,108757630161.5,40405994024.7986,33.2420966545406
2024-03-16,108757630161.5,40405994024.7986,33.2420966545406
2024-03-17,108757630161.5,40405994024.7986,33.2420966545406
2024-03-18,108757630161.5,40405994024.7986,33.2420966545406
2024-03-19,108757630161.5,40405994024.7986,33.2420966545406
2024-03-20,108757630161.5,40405994024.7986,33.2420966545406
2024-03-21,108757630161.5,40405994024.7986,33.2420966545406
2024-03-22,108757630161.5,40405994024.7986,33.2420966545406
2024-03-23,108757630161.5,40405994024.7986,33.2420966545406
2024-03-24,108757630161.5,40405994024.7986,33.2420966545406
2024-03-25,108757630161.5,40405994024.7986,33.2420966545406
2024-03-26,108757630161.5,40405994024.7986,33.2420966545406
2024-03-27,108757630161.5,40405994024.7986,33.2420966545406
2024-03-28,108757630161.5,40405994024.7986,33.2420966545406
2024-03-29,108757630161.5,40405994024.7986,33.2420966545406
2024-03-30,108757630161.5,40405994024.7986,33.2420966545406
2024-03-31,108757630161.5,40405994024.7986,33.2420966545406
2024-04-01,108757630161.5,40405994024.7986,33.2420966545406
2024-04-02,108757630161.5,40405994024.7986,33.2420966545406
2024-04-03,108757630161.5,40405994024.7986,33.2420966545406
2024-04-04,108757630161.5,40405994024.7986,33.2420966545406
2024-04-05,108757630161.5,40405994024.7986,33.2420966545406
2024-04-06,108757630161.5,40405994024.7986,33.2420966545406
2024-04-07,108757630161.5,40405994024.7986,33.2420966545406
2024-04-08,108757630161.5,40405994024.7986,33.2420966545406
2024-04-09,108757630161.5,40405994024.7986,33.2420966545406
2024-04-10,108757630161.5,40405994024.7986,33.2420966545406
2024-04-11,108757630161.5,40405994024.7986,33.2420966545406
2024-04-12,108757630161.5,40405994024.7986,33.2420966545406
2024-04-13,108757630161.5,40405994024.7986,33.2420966545406
2024-04-14,108757630161.5,40405994024.7986,33.2420966545406
2024-04-15,108757630161.5,40405994024.7986,33.2420966545406
2024-04-16,108757630161.5,40405994024.7986,33.2420966545406
2024-04-17,108757630161.5,40405994024.7986,33.2420966545406
2024-04-18,108757630161.5,40405994024.7986,33.2420966545406
2024-04-19,108757630161.5,40405994024.7986,33.2420966545406
2024-04-20,108757630161.5,40405994024.7986,33.2420966545406
2024-04-21,108757630161.5,40405994024.7986,33.2420966545406
2024-04-22,108757630161.5,40405994024.7986,33.2420966545406
2024-04-23,108757630161.5,40405994024.7986,33.2420966545406
2024-04-24,108757630161.5,40405994024.7986,33.2420966545406
2024-04-25,108757630161.5,40405994024.7986,33.2420966545406
2024-04-26,108757630161.5,40405994024.7986,33.2420966545406
2024-04-27,108757630161.5,40405994024.7986,33.2420966545406
2024-04-28,108757630161.5,40405994024.7986,33.2420966545406
2024-04-29,108757630161.5,40405994024.7986,33.2420966545406
2024-04-30,108757630161.5,40405994024.7986,33.2420966545406
2024-05-01,108757630161.5,40405994024.7986,33.2420966545406
2024-05-02,108757630161.5,40405994024.7986,33.2420966545406
2024-05-03,108757630161.5,40405994024.7986,33.2420966545406
2024-05-04,108757630161.5,40405994024.7986,33.2420966545406
2024-05-05,108757630161.5,40405994024.7986,33.2420966545406
2024-05-06,108757630161.5,40405994024.7986,33.2420966545406
2024-05-07,108757630161.5,40405994024.7986,33.2420966545406
2024-05-08,108757630161.5,40405994024.7986,33.2420966545406
2024-05-09,108757630161.5,40405994024.7986,33.2420966545406
2024-05-10,108757630161.5,40405994024.7986,33.2420966545406
2024-05-11,108757630161.5,40405994024.7986,33.2420966545406
2024-05-12,108757630161.5,40405994024.7986,33.2420966545406
2024-05-13,108757630161.5,40405994024.7986,33.2420966545406
2024-05-14,108757630161.5,40405994024.7986,33.2420966545406
2024-05-15,108757630161.5,40405994024.7986,33.2420966545406
2024-05-16,108757630161.5,40405994024.7986,33.2420966545406
2024-05-17,108757630161.5,40405994024.7986,33.2420966545406
2024-05-18,108757630161.5,40405994024.7986,33.2420966545406
2024-05-19,108757630161.5,40405994024.7986,33.2420966545406
2024-05-20,108757630161.5,40405994024.7986,33.2420966545406
2024-05-21,108757630161.5,40405994024.7986,33.2420966545406
2024-05-22,108757630161.5,40405994024.7986,33.2420966545406
2024-05-23,108757630161.5,40405994024.7986,33.2420966545406
2024-05-24,108757630161.5,40405994024.7986,33.2420966545406
2024-05-25,108757630161.5,40405994024.7986,33.2420966545406
2024-05-26,108757630161.5,40405994024.7986,33.2420966545406
2024-05-27,108757630161.5,40405994024.7986,33.2420966545406
2024-05-28,108757630161.5,40405994024.7986,33.2420966545406
2024-05-29,108757630161.5,40405994024.7986,33.2420966545406
2024-05-30,108757630161.5,40405994024.7986,33.2420966545406
2024-05-31,108757630161.5,40405994024.7986,33.2420966545406
2024-06-01,108757630161.5,40405994024.7986,33.2420966545406
2024-06-02,108757630161.5,40405994024.7986,33.2420966545406
2024-06-03,108757630161.5,40405994024.7986,33.2420966545406
2024-06-04,108757630161.5,40405994024.7986,33.2420966545406
2024-06-05,108757630161.5,40405994024.7986,33.2420966545406
2024-06-06,108757630161.5,40405994024.7986,33.2420966545406
2024-06-07,108757630161.5,40405994024.7986,33.2420966545406
2024-06-08,108757630161.5,40405994024.7986,33.2420966545406
2024-06-09,108757630161.5,40405994024.7986,33.2420966545406
2024-06-10,108757630161.5,40405994024.7986,33.2420966545406
2024-06-11,108757630161.5,40405994024.7986,33.2420966545406
2024-06-12,108757630161.5,40405994024.7986,33.2420966545406
2024-06-13,108757630161.5,40405994024.7986,33.2420966545406
2024-06-14,108757630161.5,40405994024.7986,33.2420966545406
2024-06-15,108757630161.5,40405994024.7986,33.2420966545406
2024-06-16,108757630161.5,40405994024.7986,33.2420966545406
2024-06-17,108757630161.5,40405994024.7986,33.2420966545406
2024-06-18,108757630161.5,40405994024.7986,33.2420966545406
2024-06-19,108757630161.5,40405994024.7986,33.2420966545406
2024-06-20,108757630161.5,40405994024.7986,33.2420966545406
2024-06-21,108757630161.5,40405994024.7986,33.2420966545406
2024-06-22,108757630161.5,40405994024.7986,33.2420966545406
2024-06-23,108757630161.5,40405994024.7986,33.2420966545406
2024-06-24,108757630161.5,40405994024.7986,33.2420966545406
2024-06-25,108757630161.5,40405994024.7986,33.2420966545406
2024-06-26,108757630161.5,40405994024.7986,33.2420966545406
2024-06-27,108757630161.5,40405994024.7986,33.2420966545406
2024-06-28,108757630161.5,40405994024.7986,33.2420966545406
2024-06-29,108757630161.5,40405994024.7986,33.2420966545406
2024-06-30,108757630161.5,40405994024.7986,33.2420966545406
2024-07-01,108757630161.5,40405994024.7986,33.2420966545406
2024-07-02,108757630161.5,40405994024.7986,33.2420966545406
2024-07-03,108757630161.5,40405994024.7986,33.2420966545406
2024-07-04,108757630161.5,40405994024.7986,33.2420966545406
2024-07-05,108757630161.5,40405994024.7986,33.2420966545406
2024-07-06,108757630161.5,40405994024.7986,33.2420966545406
2024-07-07,108757630161.5,40405994024.7986,33.2420966545406
2024-07-08,108757630161.5,40405994024.7986,33.2420966545406
2024-07-09,108757630161.5,40405994024.7986,33.2420966545406
2024-07-10,108757630161.5,40405994024.7986,33.2420966545406
2024-07-11,108757630161.5,40405994024.7986,33.2420966545406
2024-07-12,108757630161.5,40405994024.7986,33.2420966545406
2024-07-13,108757630161.5,40405994024.7986,33.2420966545406
2024-07-14,108757630161.5,40405994024.7986,33.2420966545406
2024-07-15,108757630161.5,40405994024.7986,33.2420966545406
2024-07-16,108757630161.5,40405994024.7986,33.2420966545406
2024-07-17,108757630161.5,40405994024.7986,33.2420966545406
2024-07-18,108757630161.5,40405994024.7986,33.2420966545406
2024-07-19,108757630161.5,40405994024.7986,33.2420966545406
2024-07-20,108757630161.5,40405994024.7986,33.2420966545406
2024-07-21,108757630161.5,40405994024.7986,33.2420966545406
2024-07-22,108757630161.5,40405994024.7986,33.2420966545406
2024-07-23,108757630161.5,40405994024.7986,33.2420966545406
2024-07-24,108757630161.5,40405994024.7986,33.2420966545406
2024-07-25,108757630161.5,40405994024.7986,33.2420966545406
2024-07-26,108757630161.5,40405994024.7986,33.2420966545406
2024-07-27,108757630161.5,40405994024.7986,33.2420966545406
2024-07-28,108757630161.5,40405994024.7986,33.2420966545406
2024-07-29,108757630161.5,40405994024.7986,33.2420966545406
2024-07-30,108757630161.5,40405994024.7986,33.2420966545406
2024-07-31,108757630161.5,40405994024.7986,33.2420966545406
2024-08-01,108757630161.5,40405994024.7986,33.2420966545406
2024-08-02,108757630161.5,40405994024.7986,33.2420966545406
2024-08-03,108757630161.5,40405994024.7986,33.2420966545406
2024-08-04,108757630161.5,40405994024.7986,33.2420966545406
2024-08-05,108757630161.5,40405994024.7986,33.2420966545406
2024-08-06,108757630161.5,40405994024.7986,33.2420966545406
2024-08-07,108757630161.5,40405994024.7986,33.2420966545406
2024-08-08,108757630161.5,40405994024.7986,33.2420966545406
2024-08-09,108757630161.5,40405994024.7986,33.2420966545406
2024-08-10,108757630161.5,40405994024.7986,33.2420966545406
2024-08-11,108757630161.5,40405994024.7986,33.2420966545406
2024-08-12,108757630161.5,40405994024.7986,33.2420966545406
2024-08-13,108757630161.5,40405994024.7986,33.2420966545406
2024-08-14,108757630161.5,40405994024.7986,33.2420966545406
2024-08-15,108757630161.5,40405994024.7986,33.2420966545406
2024-08-16,108757630161.5,40405994024.7986,33.2420966545406
2024-08-17,108757630161.5,40405994024.7986,33.2420966545406
2024-08-18,108757630161.5,40405994024.7986,33.2420966545406
2024-08-19,108757630161.5,40405994024.7986,33.2420966545406
2024-08-20,108757630161.5,40405994024.7986,33.2420966545406
2024-08-21,108757630161.5,40405994024.7986,33.2420966545406
2024-08-22,108757630161.5,40405994024.7986,33.2420966545406
2024-08-23,108757630161.5,40405994024.7986,33.2420966545406
2024-08-24,108757630161.5,40405994024.7986,33.2420966545406
2024-08-25,108757630161.5,40405994024.7986,33.2420966545406
2024-08-26,108757630161.5,40405994024.7986,33.2420966545406
2024-08-27,108757630161.5,40405994024.7986,33.2420966545406
2024-08-28,108757630161.5,40405994024.7986,33.2420966545406
2024-08-29,108757630161.5,40405994024.7986,33.2420966545406
2024-08-30,108757630161.5,40405994024.7986,33.2420966545406
2024-08-31,108757630161.5,40405994024.7986,33.2420966545406
2024-09-01,108757630161.5,40405994024.7986,33.2420966545406
2024-09-02,108757630161.5,40405994024.7986,33.2420966545406
2024-09-03,108757630161.5,40405994024.7986,33.2420966545406
2024-09-04,108757630161.5,40405994024.7986,33.2420966545406
2024-09-05,108757630161.5,40405994024.7986,33.2420966545406
2024-09-06,108757630161.5,40405994024.7986,33.2420966545406
2024-09-07,108757630161.5,40405994024.7986,33.2420966545406
2024-09-08,108757630161.5,40405994024.7986,33.2420966545406
2024-09-09,108757630161.5,40405994024.7986,33.2420966545406
2024-09-10,108757630161.5,40405994024.7986,33.2420966545406
2024-09-11,108757630161.5,40405994024.7986,33.2420966545406
2024-09-12,108757630161.5,40405994024.7986,33.2420966545406
2024-09-13,108757630161.5,40405994024.7986,33.2420966545406
2024-09-14,108757630161.5,40405994024.7986,33.2420966545406
2024-09-15,108757630161.5,40405994024.7986,33.2420966545406
2024-09-16,108757630161.5,40405994024.7986,33.2420966545406
2024-09-17,108757630161.5,40405994024.7986,33.2420966545406
2024-09-18,108757630161.5,40405994024.7986,33.2420966545406
2024-09-19,108757630161.5,40405994024.7986,33.2420966545406
2024-09-20,108757630161.5,40405994024.7986,33.2420966545406
2024-09-21,108757630161.5,40405994024.7986,33.2420966545406
2024-09-22,108757630161.5,40405994024.7986,33.2420966545406
2024-09-23,108757630161.5,40405994024.7986,33.2420966545406
2024-09-24,108757630161.5,40405994024.7986,33.2420966545406
2024-09-25,108757630161.5,40405994024.7986,33.2420966545406
2024-09-26,108757630161.5,40405994024.7986,33.2420966545406
2024-09-27,108757630161.5,40405994024.7986,33.2420966545406
2024-09-28,108757630161.5,40405994024.7986,33.2420966545406
2024-09-29,108757630161.5,40405994024.7986,33.2420966545406
2024-09-30,108757630161.5,40405994024.7986,33.2420966545406
2024-10-01,108757630161.5,40405994024.7986,33.2420966545406
2024-10-02,108757630161.5,40405994024.7986,33.2420966545406
2024-10-03,108757630161.5,40405994024.7986,33.2420966545406
2024-10-04,108757630161.5,40405994024.7986,33.2420966545406
2024-10-05,108757630161.5,40405994024.7986,33.2420966545406
2024-10-06,108757630161.5,40405994024.7986,33.2420966545406
2024-10-07,108757630161.5,40405994024.7986,33.2420966545406
2024-10-08,108757630161.5,40405994024.7986,33.2420966545406
2024-10-09,108757630161.5,40405994024.7986,33.2420966545406
2024-10-10,108757630161.5,40405994024.7986,33.2420966545406
2024-10-11,108757630161.5,40405994024.7986,33.2420966545406
2024-10-12,108757630161.5,40405994024.7986,33.2420966545406
2024-10-13,108757630161.5,40405994024.7986,33.2420966545406
2024-10-14,108757630161.5,40405994024.7986,33.2420966545406
2024-10-15,108757630161.5,40405994024.7986,33.2420966545406
2024-10-16,108757630161.5,40405994024.7986,33.2420966545406
2024-10-17,108757630161.5,40405994024.7986,33.2420966545406
2024-10-18,108757630161.5,40405994024.7986,33.2420966545406
2024-10-19,108757630161.5,40405994024.7986,33.2420966545406
2024-10-20,108757630161.5,40405994024.7986,33.2420966545406
2024-10-21,108757630161.5,40405994024.7986,33.2420966545406
2024-10-22,108757630161.5,40405994024.7986,33.2420966545406
2024-10-23,108757630161.5,40405994024.7986,33.2420966545406
2024-10-24,108757630161.5,40405994024.7986,33.2420966545406
2024-10-25,108757630161.5,40405994024.7986,33.2420966545406
2024-10-26,108757630161.5,40405994024.7986,33.2420966545406
2024-10-27,108757630161.5,40405994024.7986,33.2420966545406
2024-10-28,108757630161.5,40405994024.7986,33.2420966545406
2024-10-29,108757630161.5,40405994024.7986,33.2420966545406
2024-10-30,108757630161.5,40405994024.7986,33.2420966545406
2024-10-31,108757630161.5,40405994024.7986,33.2420966545406
2024-11-01,108757630161.5,40405994024.7986,33.2420966545406
2024-11-02,108757630161.5,40405994024.7986,33.2420966545406
2024-11-03,108757630161.5,40405994024.7986,33.2420966545406
2024-11-04,108757630161.5,40405994024.7986,33.2420966545406
2024-11-05,108757630161.5,40405994024.7986,33.2420966545406
2024-11-06,108757630161.5,40405994024.7986,33.2420966545406
2024-11-07,108757630161.5,40405994024.7986,33.2420966545406
2024-11-08,108757630161.5,40405994024.7986,33.2420966545406
2024-11-09,108757630161.5,40405994024.7986,33.2420966545406
2024-11-10,108757630161.5,40405994024.7986,33.2420966545406
2024-11-11,108757630161.5,40405994024.7986,33.2420966545406
2024-11-12,108757630161.5,40405994024.7986,33.2420966545406
2024-11-13,108757630161.5,40405994024.7986,33.2420966545406
