Date,xofficial,High,Low,Open,Volume
2022-11-10,439.7900085449219,442.0,439.7900085449219,439.7900085449219,0
2022-11-11,440.1300048828125,443.0,440.1300048828125,440.1300048828125,0
2022-11-14,440.4599914550781,443.0,440.4599914550781,440.4599914550781,0
2022-11-15,440.8299865722656,441.19000244140625,440.8299865722656,440.8299865722656,0
2022-11-16,441.19000244140625,442.0,441.19000244140625,441.19000244140625,0
2022-11-17,441.19000244140625,441.8500061035156,441.19000244140625,441.19000244140625,0
2022-11-18,441.8500061035156,442.1600036621094,441.8500061035156,441.8500061035156,0
2022-11-21,442.1600036621094,442.489990234375,442.0,442.1600036621094,0
2022-11-22,442.489990234375,443.0,442.0,442.489990234375,0
2022-11-23,442.6300048828125,442.79998779296875,442.6300048828125,442.6300048828125,0
2022-11-24,442.79998779296875,442.95001220703125,442.79998779296875,442.79998779296875,0
2022-11-25,442.95001220703125,443.04998779296875,442.760009765625,442.95001220703125,0
2022-11-28,442.760009765625,443.3699951171875,442.760009765625,442.760009765625,0
2022-11-29,443.3699951171875,443.44000244140625,443.3699951171875,443.3699951171875,0
2022-11-30,443.44000244140625,443.44000244140625,443.44000244140625,443.44000244140625,0
2022-12-01,443.44000244140625,443.45001220703125,443.44000244140625,443.44000244140625,0
2022-12-02,443.45001220703125,443.6700134277344,443.45001220703125,443.45001220703125,0
2022-12-05,443.6700134277344,444.0400085449219,443.0,443.6700134277344,0
2022-12-06,444.0400085449219,444.0400085449219,444.0400085449219,444.0400085449219,0
2022-12-07,444.30999755859375,444.4200134277344,443.0,444.30999755859375,0
2022-12-08,444.30999755859375,445.0,443.0,444.30999755859375,0
2022-12-09,444.4700012207031,445.0,444.4700012207031,444.4700012207031,0
2022-12-12,444.4700012207031,444.6499938964844,443.0,444.4700012207031,0
2022-12-13,444.6499938964844,444.80999755859375,444.6499938964844,444.6499938964844,0
2022-12-14,444.80999755859375,450.0,444.80999755859375,444.80999755859375,0
2022-12-15,444.9599914550781,444.9800109863281,444.9599914550781,444.9599914550781,0
2022-12-16,444.9599914550781,444.9700012207031,444.9599914550781,444.9599914550781,0
2022-12-19,444.9700012207031,450.0,444.9700012207031,444.9700012207031,0
2022-12-20,445.4599914550781,445.5199890136719,445.0,445.4599914550781,0
2022-12-21,445.4599914550781,455.0,445.4599914550781,445.4599914550781,0
2022-12-22,445.4599914550781,446.1300048828125,445.0,445.4599914550781,0
2022-12-23,446.1300048828125,446.1499938964844,445.0,446.1300048828125,0
2022-12-26,446.1300048828125,446.1499938964844,446.1300048828125,446.1300048828125,0
2022-12-27,446.1499938964844,446.17999267578125,446.1300048828125,446.1499938964844,0
2022-12-28,446.1300048828125,446.1400146484375,446.1300048828125,446.1300048828125,0
2022-12-29,446.1400146484375,447.0799865722656,446.1400146484375,446.1400146484375,0
2022-12-30,447.0799865722656,447.5799865722656,447.0799865722656,447.0799865722656,0
2023-01-02,447.5799865722656,447.5799865722656,447.5799865722656,447.5799865722656,0
2023-01-03,447.5799865722656,448.04998779296875,445.0,447.5799865722656,0
2023-01-04,448.04998779296875,448.510009765625,448.04998779296875,448.04998779296875,0
2023-01-05,448.510009765625,449.0299987792969,448.510009765625,448.510009765625,0
2023-01-06,449.0299987792969,449.54998779296875,449.0299987792969,449.0299987792969,0
2023-01-09,449.54998779296875,449.5799865722656,449.54998779296875,449.54998779296875,0
2023-01-10,449.54998779296875,449.5799865722656,449.54998779296875,449.54998779296875,0
2023-01-11,449.5799865722656,451.1000061035156,449.5799865722656,449.5799865722656,0
2023-01-12,451.1000061035156,451.6300048828125,451.1000061035156,451.1000061035156,0
2023-01-13,451.6300048828125,452.0899963378906,451.6300048828125,451.6300048828125,0
2023-01-16,452.0899963378906,460.0,452.0899963378906,452.0899963378906,0
2023-01-17,452.1199951171875,453.0799865722656,452.1199951171875,452.1199951171875,0
2023-01-18,453.0799865722656,460.0,453.0799865722656,453.0799865722656,0
2023-01-19,453.0799865722656,460.0,453.0799865722656,453.0799865722656,0
2023-01-20,460.0,454.55999755859375,453.0799865722656,453.0799865722656,0
2023-01-23,454.55999755859375,460.0,454.55999755859375,454.55999755859375,0
2023-01-24,454.55999755859375,454.57000732421875,454.55999755859375,454.55999755859375,0
2023-01-25,454.57000732421875,459.4700012207031,459.29998779296875,459.30999755859375,0
2023-01-26,459.4700012207031,459.7799987792969,459.4700012207031,459.4700012207031,0
2023-01-27,459.7799987792969,459.79998779296875,459.7799987792969,459.7799987792969,0
2023-01-30,459.7799987792969,460.0,459.7799987792969,459.7799987792969,0
2023-01-31,459.9100036621094,460.0199890136719,459.9100036621094,459.9100036621094,0
2023-02-01,460.0199890136719,460.04998779296875,460.0,460.0199890136719,0
2023-02-02,460.0199890136719,460.0400085449219,460.0199890136719,460.0199890136719,0
2023-02-03,460.0400085449219,460.0400085449219,460.0299987792969,460.0400085449219,0
2023-02-06,460.0400085449219,460.04998779296875,459.20001220703125,460.0400085449219,0
2023-02-07,459.20001220703125,459.9200134277344,459.20001220703125,459.20001220703125,0
2023-02-08,459.9200134277344,459.95001220703125,459.9200134277344,459.9200134277344,0
2023-02-09,459.9200134277344,459.9700012207031,459.8999938964844,459.9200134277344,0
2023-02-10,459.9700012207031,459.9700012207031,458.989990234375,459.9700012207031,0
2023-02-13,458.989990234375,460.0199890136719,458.989990234375,458.989990234375,0
2023-02-14,460.0199890136719,460.05999755859375,460.0199890136719,460.0199890136719,0
2023-02-15,460.05999755859375,460.1000061035156,460.0,460.05999755859375,0
2023-02-16,460.0,460.05999755859375,460.0,460.05999755859375,0
2023-02-17,460.04998779296875,460.05999755859375,460.0,460.04998779296875,0
2023-02-20,460.0400085449219,460.04998779296875,460.0,460.0400085449219,0
2023-02-21,460.04998779296875,460.04998779296875,459.9700012207031,460.04998779296875,0
2023-02-22,456.0,459.9700012207031,459.95001220703125,459.9700012207031,0
2023-02-23,459.9700012207031,459.9700012207031,459.94000244140625,459.9700012207031,0
2023-02-24,459.94000244140625,459.94000244140625,459.92999267578125,459.94000244140625,0
2023-02-27,459.94000244140625,459.95001220703125,459.92999267578125,459.94000244140625,0
2023-02-28,458.0,459.9700012207031,459.94000244140625,459.95001220703125,0
2023-03-01,459.9700012207031,459.9700012207031,459.9599914550781,459.9700012207031,0
2023-03-02,456.0,459.9700012207031,456.0,459.9700012207031,0
2023-03-03,458.0,459.9800109863281,458.0,459.9700012207031,0
2023-03-06,459.9599914550781,459.9599914550781,459.95001220703125,459.9599914550781,0
2023-03-07,459.9599914550781,459.9700012207031,457.0,459.9599914550781,0
2023-03-08,455.0,459.989990234375,455.0,459.9599914550781,0
2023-03-09,456.0,460.0199890136719,456.0,459.989990234375,0
2023-03-10,458.0,460.04998779296875,458.0,460.0199890136719,0
2023-03-13,460.0199890136719,460.0299987792969,456.0,460.0199890136719,0
2023-03-14,455.0,460.0299987792969,460.0199890136719,460.0199890136719,0
2023-03-15,460.0299987792969,460.0400085449219,460.0299987792969,460.0299987792969,0
2023-03-16,457.0,460.04998779296875,457.0,460.0400085449219,0
2023-03-17,457.0,459.95001220703125,459.94000244140625,459.94000244140625,0
2023-03-20,459.94000244140625,460.0,459.8900146484375,459.94000244140625,0
2023-03-21,459.8900146484375,459.9200134277344,459.8900146484375,459.8900146484375,0
2023-03-22,459.9200134277344,459.95001220703125,459.9200134277344,459.9200134277344,0
2023-03-23,459.95001220703125,459.9800109863281,459.95001220703125,459.95001220703125,0
2023-03-24,459.9800109863281,459.9800109863281,459.9700012207031,459.9800109863281,0
2023-03-27,459.9800109863281,461.0,459.8999938964844,459.9800109863281,0
2023-03-28,461.0,462.0,459.8500061035156,459.8999938964844,0
2023-03-29,462.0,459.8999938964844,456.0,459.8500061035156,0
2023-03-30,456.0,459.8500061035156,456.0,459.82000732421875,0
2023-03-31,459.0,460.0,459.8399963378906,459.8500061035156,0
2023-04-03,459.8399963378906,461.0,459.82000732421875,459.8399963378906,0
2023-04-04,459.8299865722656,462.0,459.82000732421875,459.8299865722656,0
2023-04-05,462.0,461.0,459.82000732421875,459.8299865722656,0
2023-04-06,461.0,459.8599853515625,459.8299865722656,459.8599853515625,0
2023-04-07,459.8299865722656,462.0,459.8299865722656,459.8299865722656,0
2023-04-10,459.8299865722656,459.8299865722656,459.82000732421875,459.8299865722656,0
2023-04-11,459.8299865722656,463.0,459.8299865722656,459.8299865722656,0
2023-04-12,463.0,462.0,459.8299865722656,459.8299865722656,0
2023-04-13,462.0,459.8299865722656,459.8299865722656,459.8299865722656,0
2023-04-14,463.0,461.0,459.9200134277344,459.92999267578125,0
2023-04-17,459.92999267578125,462.0,459.9200134277344,459.92999267578125,0
2023-04-18,459.9200134277344,459.9200134277344,459.9100036621094,459.9200134277344,0
2023-04-19,463.0,460.0299987792969,459.82000732421875,459.9100036621094,0
2023-04-20,460.0299987792969,460.0299987792969,460.0199890136719,460.0299987792969,0
2023-04-21,461.0,460.0400085449219,460.0299987792969,460.0299987792969,0
2023-04-24,460.0299987792969,462.0,459.4700012207031,460.0299987792969,0
2023-04-25,460.0299987792969,460.0299987792969,460.0199890136719,460.0299987792969,0
2023-04-26,461.0,462.0,459.9700012207031,460.0299987792969,0
2023-04-27,461.0,460.0,459.95001220703125,459.9700012207031,0
2023-04-28,460.0,460.0,459.95001220703125,459.9700012207031,0
2023-05-01,459.9700012207031,459.9800109863281,459.8699951171875,459.9700012207031,0
2023-05-02,460.0,460.0,459.80999755859375,459.8699951171875,0
2023-05-03,461.0,461.0,459.79998779296875,459.80999755859375,0
2023-05-04,459.8500061035156,460.0,459.82000732421875,459.8500061035156,0
2023-05-05,460.0,460.0,459.8299865722656,459.8399963378906,0
2023-05-08,459.8699951171875,461.0,459.0,459.8699951171875,0
2023-05-09,459.0,460.0199890136719,459.94000244140625,460.0,0
2023-05-10,461.0,460.05999755859375,459.92999267578125,459.94000244140625,0
2023-05-11,461.0,462.0,460.0,460.05999755859375,0
2023-05-12,461.0,461.0,460.0299987792969,460.07000732421875,0
2023-05-15,460.0299987792969,462.0,460.0199890136719,460.0299987792969,0
2023-05-16,460.0,460.07000732421875,460.0,460.0299987792969,0
2023-05-17,459.0,460.20001220703125,460.0,460.07000732421875,0
2023-05-18,459.0,460.3599853515625,459.0,460.20001220703125,0
2023-05-19,460.0,463.0,460.0,460.3599853515625,0
2023-05-22,460.3399963378906,463.0,459.0,460.3399963378906,0
2023-05-23,460.0,460.30999755859375,460.2799987792969,460.30999755859375,0
2023-05-24,459.0,465.0,460.2799987792969,460.2799987792969,0
2023-05-25,460.0,464.0,460.25,460.2799987792969,0
2023-05-26,460.0,460.30999755859375,459.0,460.30999755859375,0
2023-05-29,460.25,460.25,460.25,460.25,0
2023-05-30,460.2200012207031,464.0,460.2099914550781,460.2200012207031,0
2023-05-31,460.0,460.6000061035156,460.45001220703125,460.45001220703125,0
2023-06-01,459.0,465.0,460.6000061035156,460.6000061035156,0
2023-06-02,460.760009765625,460.9200134277344,460.75,460.760009765625,0
2023-06-05,460.9200134277344,464.0,460.0,460.9200134277344,0
2023-06-06,460.0,465.5,461.04998779296875,461.04998779296875,0
2023-06-07,460.0,474.0,460.0,461.17999267578125,0
2023-06-08,460.0,465.510009765625,461.17999267578125,461.17999267578125,0
2023-06-09,461.6700134277344,465.5,461.6700134277344,461.6700134277344,0
2023-06-12,461.8999938964844,461.95001220703125,461.0,461.8999938964844,0
2023-06-13,461.0,474.0,461.8800048828125,461.8999938964844,0
2023-06-14,461.0,465.0,462.3800048828125,462.3800048828125,0
2023-06-15,462.3800048828125,650.0,462.3800048828125,462.3800048828125,0
2023-06-16,608.0,657.0,600.0,620.0,0
2023-06-19,656.0,656.4600219726562,649.9000244140625,656.1699829101562,0
2023-06-20,686.9600219726562,690.0,680.5,680.5,0
2023-06-21,753.0,753.0,689.5,689.5,0
2023-06-22,817.0,819.5,782.75,782.75,0
2023-06-23,816.0,819.5,816.0,816.0,0
2023-06-26,761.0,770.0,753.5599975585938,761.0,0
2023-06-27,810.0,765.0,743.25,743.25,0
2023-06-28,764.0499877929688,764.5900268554688,763.9099731445312,764.0499877929688,0
2023-06-29,753.9500122070312,754.0,753.5,753.9500122070312,0
2023-06-30,752.0,775.0,753.9400024414062,753.9400024414062,0
2023-07-03,759.77001953125,775.0,755.219970703125,759.77001953125,0
2023-07-04,770.0,775.0,765.1699829101562,770.0,0
2023-07-05,770.8800048828125,775.0,770.8800048828125,770.8800048828125,0
2023-07-06,773.0,777.0800170898438,769.0599975585938,773.0,0
2023-07-07,774.0,775.010009765625,768.0,774.0,0
2023-07-10,762.0599975585938,780.0,762.0599975585938,762.0599975585938,0
2023-07-11,787.1500244140625,790.2899780273438,782.3900146484375,787.1500244140625,0
2023-07-12,780.0,780.0,775.0,780.0,0
2023-07-13,776.0,799.0,776.0,776.0,0
2023-07-14,777.0,777.0,776.0,777.0,0
2023-07-17,776.0,776.6799926757812,775.0,776.0,0
2023-07-18,777.0,777.0,772.8099975585938,777.0,0
2023-07-19,789.0,799.1599731445312,786.6599731445312,789.0,0
2023-07-20,791.010009765625,790.510009765625,775.0,782.3099975585938,0
2023-07-21,790.510009765625,792.2000122070312,775.0,790.510009765625,0
2023-07-24,791.510009765625,795.510009765625,780.0,791.9600219726562,0
2023-07-25,792.8200073242188,793.719970703125,780.0,792.8200073242188,0
2023-07-26,792.8200073242188,793.22998046875,784.3400268554688,792.8200073242188,0
2023-07-27,788.0,792.47998046875,764.0,788.0,0
2023-07-28,775.0,775.280029296875,773.9400024414062,775.0,0
2023-07-31,771.9400024414062,792.0,763.4500122070312,771.9400024414062,0
2023-08-01,759.9000244140625,771.0499877929688,757.5,759.9000244140625,0
2023-08-02,758.02001953125,759.1099853515625,755.5499877929688,758.02001953125,0
2023-08-03,775.8599853515625,779.1900024414062,764.25,775.8599853515625,0
2023-08-04,777.5,777.5,766.9500122070312,777.5,0
2023-08-07,765.0900268554688,786.6099853515625,765.0900268554688,765.0900268554688,0
2023-08-08,750.6199951171875,785.6500244140625,750.469970703125,750.6199951171875,0
2023-08-09,750.469970703125,768.77001953125,762.4400024414062,762.4400024414062,0
2023-08-10,768.77001953125,768.77001953125,762.6099853515625,768.77001953125,0
2023-08-11,768.739990234375,771.52001953125,768.7000122070312,768.739990234375,0
2023-08-14,771.6699829101562,772.75,765.9000244140625,771.6699829101562,0
2023-08-15,765.9000244140625,765.9000244140625,760.0,765.9000244140625,0
2023-08-16,760.0,772.760009765625,760.0,760.0,0
2023-08-17,785.3900146484375,785.3900146484375,761.0,785.3900146484375,0
2023-08-18,767.469970703125,769.0,767.0,767.469970703125,0
2023-08-21,745.9299926757812,769.0,744.6400146484375,745.9299926757812,0
2023-08-22,764.5,766.75,759.97998046875,764.5,0
2023-08-23,761.7899780273438,762.75,756.27001953125,761.7899780273438,0
2023-08-24,760.0,773.0,755.2100219726562,760.0,0
2023-08-25,755.2100219726562,774.0,755.2100219726562,755.2100219726562,0
2023-08-28,770.8400268554688,774.219970703125,770.989990234375,772.530029296875,0
2023-08-29,773.9000244140625,773.9000244140625,759.8699951171875,773.9000244140625,0
2023-08-30,771.969970703125,778.25,740.0,771.969970703125,0
2023-08-31,773.0,774.0399780273438,769.010009765625,773.0,0
2023-09-01,773.0,776.5,756.5,773.0,0
2023-09-04,756.52001953125,756.52001953125,756.3800048828125,756.52001953125,0
2023-09-05,756.989990234375,760.9600219726562,744.0,756.989990234375,0
2023-09-06,760.5,760.5,753.8599853515625,760.5,0
2023-09-07,753.8599853515625,753.8599853515625,753.0,753.8599853515625,0
2023-09-08,785.0,789.0,784.0,785.0,0
2023-09-11,789.0,789.0,737.530029296875,789.0,0
2023-09-12,779.0460205078125,777.0,737.7000122070312,777.0,0
2023-09-13,754.5,770.3300170898438,744.0,770.3300170898438,0
2023-09-14,783.0,784.0,743.780029296875,746.1799926757812,0
2023-09-15,784.0,789.0,768.1900024414062,768.1900024414062,0
2023-09-18,767.739990234375,789.0,767.739990234375,767.739990234375,0
2023-09-19,759.9299926757812,789.0,759.9299926757812,759.9299926757812,0
2023-09-20,776.0,780.0,770.27001953125,776.0,0
2023-09-21,770.27001953125,780.5900268554688,767.4299926757812,770.27001953125,0
2023-09-22,767.4299926757812,770.0,767.27001953125,767.4299926757812,0
2023-09-25,767.4299926757812,784.0,766.010009765625,767.4299926757812,0
2023-09-26,779.0499877929688,783.8900146484375,779.0399780273438,779.0499877929688,0
2023-09-27,779.0499877929688,781.7000122070312,777.0,779.0499877929688,0
2023-09-28,781.0,798.1500244140625,777.5999755859375,781.0,0
2023-09-29,777.5999755859375,781.0,777.5999755859375,777.5999755859375,0
2023-10-02,769.0499877929688,770.0,765.0,769.0499877929688,0
2023-10-03,766.469970703125,798.2899780273438,766.469970703125,766.469970703125,0
2023-10-04,765.5,765.72998046875,746.5999755859375,765.5,0
2023-10-05,746.6099853515625,764.8099975585938,746.6099853515625,746.6099853515625,0
2023-10-06,761.5399780273438,761.5399780273438,744.5499877929688,761.5399780273438,0
2023-10-09,771.5399780273438,771.5399780273438,758.7100219726562,771.5399780273438,0
2023-10-10,758.7100219726562,775.0,758.7100219726562,758.7100219726562,0
2023-10-11,763.030029296875,775.0,763.030029296875,763.030029296875,0
2023-10-12,766.6090087890625,768.0999755859375,763.8200073242188,766.2100219726562,0
2023-10-13,768.0999755859375,775.010009765625,765.22998046875,768.0999755859375,0
2023-10-16,769.510009765625,775.25,764.9299926757812,769.510009765625,0
2023-10-17,765.0,766.0,763.989990234375,765.0,0
2023-10-18,763.0,774.4400024414062,764.1400146484375,764.239990234375,0
2023-10-19,765.5,774.4400024414062,765.5,774.4400024414062,0
2023-10-20,749.0,765.3499755859375,763.5,763.5,0
2023-10-23,859.22998046875,883.0,764.5089721679688,764.5469970703125,0
2023-10-24,764.5800170898438,768.219970703125,764.4099731445312,764.64697265625,0
2023-10-25,860.0,794.9299926757812,764.4299926757812,764.4829711914062,0
2023-10-26,817.4099731445312,817.4099731445312,787.989990234375,817.4099731445312,0
2023-10-27,802.2000122070312,802.2000122070312,789.0,802.2000122070312,0
2023-10-30,794.5,789.4500122070312,785.97998046875,787.25,0
2023-10-31,785.97998046875,788.1900024414062,785.8499755859375,785.97998046875,0
2023-11-01,786.5,789.0,785.5800170898438,786.5,0
2023-11-02,788.0,788.0,785.5900268554688,788.0,0
2023-11-03,785.5900268554688,787.8300170898438,785.5900268554688,785.5900268554688,0
2023-11-06,806.27001953125,806.3499755859375,781.0499877929688,781.0499877929688,0
2023-11-07,799.5,799.5,786.0800170898438,799.5,0
2023-11-08,786.0900268554688,802.75,786.0900268554688,786.0900268554688,0
2023-11-09,802.7999877929688,802.7999877929688,802.0,802.7999877929688,0
2023-11-10,803.0059814453125,804.5,802.3800048828125,802.510009765625,0
2023-11-13,804.5,803.219970703125,799.6500244140625,799.6500244140625,0
2023-11-14,821.0,964.0,801.6599731445312,803.1699829101562,0
2023-11-15,845.0,845.5800170898438,844.0,844.9400024414062,0
2023-11-16,843.0800170898438,846.6900024414062,826.8400268554688,843.0800170898438,0
2023-11-17,845.0,845.0,839.5399780273438,845.0,0
2023-11-20,839.5399780273438,839.2899780273438,819.6799926757812,823.5499877929688,0
2023-11-21,819.6799926757812,821.0,817.25,819.6799926757812,0
2023-11-22,816.0999755859375,816.0999755859375,815.6099853515625,816.0999755859375,0
2023-11-23,803.8900146484375,804.4400024414062,803.8900146484375,803.8900146484375,0
2023-11-24,804.4400024414062,819.0,803.3499755859375,804.4400024414062,0
2023-11-27,803.0,805.5,789.0,801.4199829101562,0
2023-11-28,799.0,805.25,788.4500122070312,799.0,0
2023-11-29,789.0,793.25,784.9600219726562,789.0,0
2023-11-30,793.5,793.5,789.0,793.5,0
2023-12-01,790.0,790.0,788.5,790.0,0
2023-12-04,788.5,798.5,789.0,789.5800170898438,0
2023-12-05,798.5,801.5,798.5,798.5,0
2023-12-06,802.0,802.0,801.969970703125,802.0,0
2023-12-07,803.0,803.0,800.489990234375,803.0,0
2023-12-08,800.5,800.5,789.0,800.5,0
2023-12-11,803.0,790.5,789.0,790.3200073242188,0
2023-12-12,793.0,794.0,788.760009765625,793.0,0
2023-12-13,801.9199829101562,802.510009765625,789.0,801.9199829101562,0
2023-12-14,802.0,802.0,790.5,802.0,0
2023-12-15,790.5,802.5,789.0,790.5,0
2023-12-18,802.489990234375,794.2899780273438,789.4099731445312,794.2899780273438,0
2023-12-19,789.4099731445312,824.5,788.8200073242188,789.4099731445312,0
2023-12-20,800.0,824.5,824.469970703125,824.5,0
2023-12-21,824.5,824.5,823.3699951171875,824.5,0
2023-12-22,825.0759887695312,905.8900146484375,902.3099975585938,903.0,0
2023-12-25,903.3900146484375,904.219970703125,903.4600219726562,903.469970703125,0
2023-12-26,904.0700073242188,905.0,903.5999755859375,904.0700073242188,0
2023-12-27,904.5999755859375,905.0,903.0,904.5999755859375,0
2023-12-28,895.0,896.1099853515625,895.0,895.0,0
2023-12-29,897.0,897.0,896.1099853515625,897.0,0
2024-01-01,896.1400146484375,899.0900268554688,897.7899780273438,897.7899780273438,0
